customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpendApprox,AvgMonthlySpend,IsSeniorCitizen
9445-ZUEQE,0,0.36619718309859156,0.6661691542288558,0.24611123932610202,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0.4293955148077174,0.8765364445659248,0
1091-SOZGA,0,0.7746478873239436,0.8114427860696518,0.6342776367412878,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0.6671702086563591,0.8801988329417719,0
2928-HLDBA,0,0.07042253521126768,0.024378109452736385,0.01084121855527348,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.7535190611030892,0.9340288473436794,0
0404-SWRVG,0,0.02816901408450706,0.5587064676616916,0.02431917839833836,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.38572544808370696,0.8976979928582282,0
6497-TILVL,0,0.08450704225352118,0.3228855721393036,0.03825871220863142,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5485544135465151,0.9857224731983604,0
7219-TLZHO,0,0.042253521126760674,0.025870646766169236,0.005088852988691439,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.7748432507335803,0.905191730457432,0
4622-YNKIJ,0,0.4507042253521127,0.7034825870646767,0.34720170782367876,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,0.4610462677778942,0.878342435601196,0
4412-YLTKF,1,0.36619718309859156,0.5950248756218905,0.24425340410800833,1,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.43924440838590706,0.8764948039633372,1
6734-PSBAW,0,0.9999999999999999,0.052736318407960225,0.19676321255481194,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.04273504273504275,0.8764456542237591,0
3930-ZGWVE,0,0.0,0.014925373134328401,0.00010962381721668635,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.8171212824699852,0.8931523754070669,0
2639-UGMAZ,1,0.9859154929577464,0.38009950248756225,0.4577140549273021,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0.375675509119368,0.8782106280346725,1
2876-GZYZC,0,0.16901408450704225,0.67363184079602,0.13810870066928227,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.3531284023800094,0.8665677319767152,0
6207-WIOLX,0,0.3380281690140845,0.4014925373134329,0.1712266328179091,1,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.46918560718082125,0.874622171037545,0
8587-XYZSF,0,0.9295774647887324,0.32139303482587067,0.37402492499423035,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.33232786794886987,0.8776941736333195,0
3091-FYHKI,0,0.0,0.17114427860696524,0.001921301638587558,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.691787097264364,0.8930394897940694,0
2372-HWUHI,0,0.014084507042253558,0.25970149253731345,0.007206323563351047,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6155426776819711,0.8954036774945132,0
7799-LGRDP,0,0.5915492957746479,0.07412935323383085,0.13494114931917842,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0.3524211884003554,0.8753350284944411,0
7850-VWJUU,0,0.3098591549295775,0.5646766169154229,0.20305792753288718,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.43307815064387944,0.8752261109451741,0
3774-VBNXY,0,0.8873239436619718,0.0194029850746269,0.14527463651050082,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.09969530926097547,0.87599095395183,0
6217-KDYWC,0,0.7887323943661972,0.01343283582089555,0.13290445418878374,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0.17526352468561207,0.8757567501837494,0
0390-DCFDQ,1,0.0,0.5194029850746269,0.005960073851834724,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.41237967801616393,0.8927878339689159,1
3146-MSEGF,1,0.9999999999999999,0.6945273631840796,0.7393087929840756,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.6913021618903972,0.8800719896057408,1
4080-OGPJL,0,0.09859154929577468,0.5263681592039802,0.0628721440110778,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.4180877541685837,0.17821528454473845,0
1095-WGNGG,0,0.8450704225352113,0.8238805970149254,0.6868739903069467,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,0.7207090473274373,0.880310523546994,0
2636-SJDOU,0,0.8873239436619718,0.6572139303482587,0.608152550196169,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0.6139575204748735,0.8795258152607389,0
1131-QQZEB,1,0.9859154929577464,0.05671641791044785,0.20048465266558968,0,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.05713512535853282,0.8764640874419083,1
5716-EZXZN,0,0.9014084507042253,0.8039800995024875,0.7382760212324024,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0.7409960536162892,0.8804557630029516,0
6837-BJYDQ,0,0.02816901408450706,0.01343283582089555,0.004909993076390451,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.7953524850470282,0.8994032044484785,0
2135-RXIHG,0,0.0,0.272636815920398,0.0030983152550196347,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6103597922263171,0.8929661500964533,0
6440-DKQGE,0,0.4084507042253521,0.46019900497512445,0.22053427186706673,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0.457681805070641,0.87608711145389,0
3466-BYAVD,0,0.1971830985915493,0.509950248756219,0.12146318947611356,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,0.43668721989569076,0.868461185546487,0
3780-YVMFA,0,0.09859154929577468,0.5004975124378109,0.0629529194553427,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0.4342198128425196,0.1784996814424502,0
3874-EQOEP,0,0.08450704225352118,0.763681592039801,0.07347103623355644,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0.2624340236051764,0.9685393246930541,0
1679-JRFBR,0,0.971830985915493,0.8945273631840798,0.9129644588045234,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,0.8713857249603376,0.8813729200721997,0
9073-ZZIAY,0,0.8591549295774646,0.6751243781094527,0.5996365105008078,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.6175746465719407,0.879556258518431,0
3077-RSNTJ,0,0.07042253521126768,0.01442786069651747,0.010927763674128788,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.7602318222459925,0.9340090994348332,0
6551-GNYDG,0,0.1830985915492958,0.6233830845771144,0.1308562197092084,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.38213761566436855,0.8677440394235414,0
9167-APMXZ,0,0.295774647887324,0.655721393034826,0.20807177475190403,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.40625912029011957,0.8752613686407027,0
2749-CTKAJ,0,0.295774647887324,0.018905472636815968,0.04628432956381259,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.5757167594444915,0.870351228097732,0
6371-NZYEG,0,0.21126760563380284,0.4577114427860697,0.1159935379644588,0,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0.459785526851545,0.8692087696469972,0
7554-NEWDD,0,0.12676056338028174,0.07412935323383085,0.026863604892684023,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.6802218427411978,0.8295196347473016,0
8992-VONJD,0,0.16901408450704225,0.3756218905472637,0.08605469651511655,0,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5009115850725561,0.8622118654317121,0
0867-MKZVY,0,0.26760563380281693,0.6383084577114428,0.18157742903300256,1,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4019488489826479,0.8740580349828597,0
4482-EWFMI,0,0.014084507042253558,0.5119402985074628,0.013431802446341984,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.41961233690592276,0.8949497776194657,0
4648-YPBTM,0,0.732394366197183,0.5537313432835822,0.4545868912993307,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,0.5050837085809012,0.8787129086865106,0
2907-ILJBN,0,0.14084507042253525,0.023383084577114466,0.024821140087699062,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.6980450007179444,0.8444094850007425,0
6345-FZOQH,0,0.9577464788732395,0.01641791044776114,0.15516385875836602,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.040253913754390636,0.8761327849788808,0
3376-BMGFE,0,0.042253521126760674,0.5238805970149255,0.02933302561735518,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4134379898022233,0.902512524562451,0
5997-OPVFA,0,0.9999999999999999,0.7044776119402986,0.7195534271867067,0,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.7013574660633484,0.8799399461709417,0
3445-HXXGF,1,0.8028169014084507,0.2691542288557214,0.30376182783291017,1,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0.3307903509039002,0.8772400834427296,1
1159-WFSGR,0,0.21126760563380284,0.021393034825870627,0.034918070620817004,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0.6427340932557005,0.8649304033719472,0
7654-YWJUF,0,0.5915492957746479,0.6567164179104478,0.40623701823217173,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,0.5097753613167224,0.8786456098040046,0
